'2025-01-0623:31:25.903694','14','37','Ethernet','0','0'
'2025-01-07T00:39:50.480616+04:00','21','25','СетевоеподключениеBluetooth','0','0'
'2025-01-07T00:39:50.480616+04:00','21','25','LoopbackPseudo-Interface1','0','0'
'2025-01-07T00:39:53.513667+04:00','26','25','Ethernet','0','0'
'2025-01-07T00:39:53.513667+04:00','26','25','Подключениеполокальнойсети*9','0','0'
'2025-01-07T00:39:53.513667+04:00','26','25','Подключениеполокальнойсети*10','0','0'
'2025-01-07T00:39:53.513667+04:00','26','25','Беспроводнаясеть','848','217'
'2025-01-07T00:39:53.513667+04:00','26','25','СетевоеподключениеBluetooth','0','0'
'2025-01-07T00:39:53.513667+04:00','26','25','LoopbackPseudo-Interface1','0','0'
'2025-01-07T00:39:56.548468+04:00','20','25','Ethernet','0','0'
'2025-01-07T00:39:56.548468+04:00','20','25','Подключениеполокальнойсети*9','0','0'
'2025-01-07T00:39:56.548468+04:00','20','25','Подключениеполокальнойсети*10','0','0'
'2025-01-07T00:39:56.548468+04:00','20','25','Беспроводнаясеть','1895','342'
'2025-01-07T00:39:56.548468+04:00','20','25','СетевоеподключениеBluetooth','0','0'
'2025-01-07T00:39:56.548468+04:00','20','25','LoopbackPseudo-Interface1','0','0'
'2025-01-07T00:39:59.581111+04:00','22','25','Ethernet','0','0'
'2025-01-07T00:39:59.581111+04:00','22','25','Подключениеполокальнойсети*9','0','0'
'2025-01-07T00:39:59.581111+04:00','22','25','Подключениеполокальнойсети*10','0','0'
'2025-01-07T00:39:59.581111+04:00','22','25','Беспроводнаясеть','891','265'
'2025-01-07T00:39:59.581111+04:00','22','25','СетевоеподключениеBluetooth','0','0'
'2025-01-07T00:39:59.581111+04:00','22','25','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:06:00.207228+04:00','12','33','Ethernet','0','0'
'2025-01-07T02:06:00.207228+04:00','12','33','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:06:00.207228+04:00','12','33','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:06:00.207228+04:00','12','33','Беспроводнаясеть','91','191'
'2025-01-07T02:06:00.207228+04:00','12','33','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:06:00.207228+04:00','12','33','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:06:03.220562+04:00','10','34','Ethernet','0','0'
'2025-01-07T02:06:03.220562+04:00','10','34','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:06:03.220562+04:00','10','34','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:06:03.220562+04:00','10','34','Беспроводнаясеть','1352','422'
'2025-01-07T02:06:03.220562+04:00','10','34','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:06:03.220562+04:00','10','34','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:06:06.249946+04:00','15','34','Ethernet','0','0'
'2025-01-07T02:06:06.249946+04:00','15','34','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:06:06.249946+04:00','15','34','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:06:06.249946+04:00','15','34','Беспроводнаясеть','36','115'
'2025-01-07T02:06:06.249946+04:00','15','34','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:06:06.249946+04:00','15','34','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:06:09.286007+04:00','24','34','Ethernet','0','0'
'2025-01-07T02:06:09.286007+04:00','24','34','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:06:09.286007+04:00','24','34','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:06:09.286007+04:00','24','34','Беспроводнаясеть','37','126'
'2025-01-07T02:06:09.286007+04:00','24','34','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:06:09.286007+04:00','24','34','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:06:12.312238+04:00','20','34','Ethernet','0','0'
'2025-01-07T02:06:12.312238+04:00','20','34','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:06:12.312238+04:00','20','34','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:06:12.312238+04:00','20','34','Беспроводнаясеть','73','240'
'2025-01-07T02:06:12.312238+04:00','20','34','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:06:12.312238+04:00','20','34','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:06:15.353575+04:00','21','34','Ethernet','0','0'
'2025-01-07T02:06:15.353575+04:00','21','34','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:06:15.353575+04:00','21','34','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:06:15.353575+04:00','21','34','Беспроводнаясеть','36','67'
'2025-01-07T02:06:15.353575+04:00','21','34','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:06:15.353575+04:00','21','34','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:06:18.375991+04:00','14','33','Ethernet','0','0'
'2025-01-07T02:06:18.375991+04:00','14','33','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:06:18.375991+04:00','14','33','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:06:18.375991+04:00','14','33','Беспроводнаясеть','18','198'
'2025-01-07T02:06:18.375991+04:00','14','33','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:06:18.375991+04:00','14','33','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:06:21.406301+04:00','14','33','Ethernet','0','0'
'2025-01-07T02:06:21.406301+04:00','14','33','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:06:21.406301+04:00','14','33','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:06:21.406301+04:00','14','33','Беспроводнаясеть','91','175'
'2025-01-07T02:06:21.406301+04:00','14','33','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:06:21.406301+04:00','14','33','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:06:24.450968+04:00','24','33','Ethernet','0','0'
'2025-01-07T02:06:24.450968+04:00','24','33','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:06:24.450968+04:00','24','33','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:06:24.450968+04:00','24','33','Беспроводнаясеть','2388','643'
'2025-01-07T02:06:24.450968+04:00','24','33','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:06:24.450968+04:00','24','33','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:06:27.479571+04:00','25','33','Ethernet','0','0'
'2025-01-07T02:06:27.479571+04:00','25','33','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:06:27.479571+04:00','25','33','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:06:27.479571+04:00','25','33','Беспроводнаясеть','87','233'
'2025-01-07T02:06:27.479571+04:00','25','33','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:06:27.479571+04:00','25','33','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:06:30.496894+04:00','23','33','Ethernet','0','0'
'2025-01-07T02:06:30.496894+04:00','23','33','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:06:30.496894+04:00','23','33','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:06:30.496894+04:00','23','33','Беспроводнаясеть','91','110'
'2025-01-07T02:06:30.496894+04:00','23','33','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:06:30.496894+04:00','23','33','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:06:33.526020+04:00','18','34','Ethernet','0','0'
'2025-01-07T02:06:33.526020+04:00','18','34','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:06:33.526020+04:00','18','34','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:06:33.526020+04:00','18','34','Беспроводнаясеть','454','378'
'2025-01-07T02:06:33.526020+04:00','18','34','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:06:33.526020+04:00','18','34','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:06:36.563697+04:00','26','34','Ethernet','0','0'
'2025-01-07T02:06:36.563697+04:00','26','34','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:06:36.563697+04:00','26','34','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:06:36.563697+04:00','26','34','Беспроводнаясеть','55','136'
'2025-01-07T02:06:36.563697+04:00','26','34','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:06:36.563697+04:00','26','34','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:06:39.585588+04:00','23','34','Ethernet','0','0'
'2025-01-07T02:06:39.585588+04:00','23','34','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:06:39.585588+04:00','23','34','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:06:39.585588+04:00','23','34','Беспроводнаясеть','37','126'
'2025-01-07T02:06:39.585588+04:00','23','34','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:06:39.585588+04:00','23','34','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:06:42.639404+04:00','27','34','Ethernet','0','0'
'2025-01-07T02:06:42.639404+04:00','27','34','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:06:42.639404+04:00','27','34','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:06:42.639404+04:00','27','34','Беспроводнаясеть','1301','603'
'2025-01-07T02:06:42.639404+04:00','27','34','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:06:42.639404+04:00','27','34','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:06:45.659317+04:00','15','33','Ethernet','0','0'
'2025-01-07T02:06:45.659317+04:00','15','33','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:06:45.659317+04:00','15','33','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:06:45.659317+04:00','15','33','Беспроводнаясеть','472','247'
'2025-01-07T02:06:45.659317+04:00','15','33','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:06:45.659317+04:00','15','33','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:06:48.698407+04:00','22','33','Ethernet','0','0'
'2025-01-07T02:06:48.698407+04:00','22','33','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:06:48.698407+04:00','22','33','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:06:48.698407+04:00','22','33','Беспроводнаясеть','55','197'
'2025-01-07T02:06:48.698407+04:00','22','33','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:06:48.698407+04:00','22','33','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:06:51.742918+04:00','27','33','Ethernet','0','0'
'2025-01-07T02:06:51.742918+04:00','27','33','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:06:51.742918+04:00','27','33','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:06:51.742918+04:00','27','33','Беспроводнаясеть','287','819'
'2025-01-07T02:06:51.742918+04:00','27','33','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:06:51.742918+04:00','27','33','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:06:54.788484+04:00','22','34','Ethernet','0','0'
'2025-01-07T02:06:54.788484+04:00','22','34','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:06:54.788484+04:00','22','34','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:06:54.788484+04:00','22','34','Беспроводнаясеть','612','457'
'2025-01-07T02:06:54.788484+04:00','22','34','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:06:54.788484+04:00','22','34','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:06:57.819561+04:00','25','33','Ethernet','0','0'
'2025-01-07T02:06:57.819561+04:00','25','33','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:06:57.819561+04:00','25','33','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:06:57.819561+04:00','25','33','Беспроводнаясеть','55','219'
'2025-01-07T02:06:57.819561+04:00','25','33','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:06:57.819561+04:00','25','33','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:07:00.855959+04:00','30','34','Ethernet','0','0'
'2025-01-07T02:07:00.855959+04:00','30','34','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:07:00.855959+04:00','30','34','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:07:00.855959+04:00','30','34','Беспроводнаясеть','18','3115'
'2025-01-07T02:07:00.855959+04:00','30','34','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:07:00.855959+04:00','30','34','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:07:03.887786+04:00','24','34','Ethernet','0','0'
'2025-01-07T02:07:03.887786+04:00','24','34','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:07:03.887786+04:00','24','34','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:07:03.887786+04:00','24','34','Беспроводнаясеть','2495','614'
'2025-01-07T02:07:03.887786+04:00','24','34','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:07:03.889793+04:00','24','34','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:07:06.920679+04:00','32','33','Ethernet','0','0'
'2025-01-07T02:07:06.920679+04:00','32','33','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:07:06.920679+04:00','32','33','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:07:06.920679+04:00','32','33','Беспроводнаясеть','55','137'
'2025-01-07T02:07:06.920679+04:00','32','33','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:07:06.920679+04:00','32','33','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:07:09.943763+04:00','29','34','Ethernet','0','0'
'2025-01-07T02:07:09.943763+04:00','29','34','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:07:09.943763+04:00','29','34','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:07:09.943763+04:00','29','34','Беспроводнаясеть','18','126'
'2025-01-07T02:07:09.943763+04:00','29','34','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:07:09.943763+04:00','29','34','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:07:12.980007+04:00','27','33','Ethernet','0','0'
'2025-01-07T02:07:12.980007+04:00','27','33','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:07:12.980007+04:00','27','33','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:07:12.980007+04:00','27','33','Беспроводнаясеть','18','174'
'2025-01-07T02:07:12.980007+04:00','27','33','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:07:12.980007+04:00','27','33','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:07:16.008925+04:00','22','34','Ethernet','0','0'
'2025-01-07T02:07:16.008925+04:00','22','34','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:07:16.008925+04:00','22','34','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:07:16.008925+04:00','22','34','Беспроводнаясеть','544','428'
'2025-01-07T02:07:16.008925+04:00','22','34','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:07:16.008925+04:00','22','34','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:07:19.030515+04:00','30','33','Ethernet','0','0'
'2025-01-07T02:07:19.030515+04:00','30','33','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:07:19.030515+04:00','30','33','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:07:19.030515+04:00','30','33','Беспроводнаясеть','36','149'
'2025-01-07T02:07:19.030515+04:00','30','33','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:07:19.030515+04:00','30','33','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:07:22.063079+04:00','11','33','Ethernet','0','0'
'2025-01-07T02:07:22.063079+04:00','11','33','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:07:22.063079+04:00','11','33','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:07:22.063079+04:00','11','33','Беспроводнаясеть','55','137'
'2025-01-07T02:07:22.063079+04:00','11','33','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:07:22.063079+04:00','11','33','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:07:25.092201+04:00','11','33','Ethernet','0','0'
'2025-01-07T02:07:25.092201+04:00','11','33','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:07:25.092201+04:00','11','33','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:07:25.092201+04:00','11','33','Беспроводнаясеть','435','289'
'2025-01-07T02:07:25.092201+04:00','11','33','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:07:25.092201+04:00','11','33','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:07:28.119058+04:00','23','33','Ethernet','0','0'
'2025-01-07T02:07:28.119058+04:00','23','33','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:07:28.119058+04:00','23','33','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:07:28.119058+04:00','23','33','Беспроводнаясеть','201','372'
'2025-01-07T02:07:28.119058+04:00','23','33','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:07:28.119058+04:00','23','33','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:07:31.151834+04:00','19','34','Ethernet','0','0'
'2025-01-07T02:07:31.151834+04:00','19','34','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:07:31.151834+04:00','19','34','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:07:31.151834+04:00','19','34','Беспроводнаясеть','55','136'
'2025-01-07T02:07:31.151834+04:00','19','34','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:07:31.151834+04:00','19','34','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:07:34.174489+04:00','24','34','Ethernet','0','0'
'2025-01-07T02:07:34.174489+04:00','24','34','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:07:34.174489+04:00','24','34','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:07:34.174489+04:00','24','34','Беспроводнаясеть','73','169'
'2025-01-07T02:07:34.174489+04:00','24','34','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:07:34.174489+04:00','24','34','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:07:37.278211+04:00','25','34','Ethernet','0','0'
'2025-01-07T02:07:37.278211+04:00','25','34','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:07:37.278211+04:00','25','34','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:07:37.278211+04:00','25','34','Беспроводнаясеть','18','93'
'2025-01-07T02:07:37.278211+04:00','25','34','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:07:37.278211+04:00','25','34','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:07:40.302165+04:00','12','34','Ethernet','0','0'
'2025-01-07T02:07:40.302165+04:00','12','34','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:07:40.302165+04:00','12','34','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:07:40.302165+04:00','12','34','Беспроводнаясеть','37','126'
'2025-01-07T02:07:40.302165+04:00','12','34','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:07:40.302165+04:00','12','34','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:07:43.326227+04:00','30','33','Ethernet','0','0'
'2025-01-07T02:07:43.326227+04:00','30','33','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:07:43.326227+04:00','30','33','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:07:43.326227+04:00','30','33','Беспроводнаясеть','832','1757'
'2025-01-07T02:07:43.326227+04:00','30','33','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:07:43.326227+04:00','30','33','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:07:46.358244+04:00','19','34','Ethernet','0','0'
'2025-01-07T02:07:46.358244+04:00','19','34','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:07:46.358244+04:00','19','34','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:07:46.358244+04:00','19','34','Беспроводнаясеть','18','93'
'2025-01-07T02:07:46.358244+04:00','19','34','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:07:46.358244+04:00','19','34','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:07:49.389384+04:00','27','34','Ethernet','0','0'
'2025-01-07T02:07:49.389384+04:00','27','34','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:07:49.389384+04:00','27','34','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:07:49.389384+04:00','27','34','Беспроводнаясеть','51','140'
'2025-01-07T02:07:49.389384+04:00','27','34','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:07:49.389384+04:00','27','34','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:07:52.416808+04:00','33','33','Ethernet','0','0'
'2025-01-07T02:07:52.416808+04:00','33','33','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:07:52.416808+04:00','33','33','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:07:52.416808+04:00','33','33','Беспроводнаясеть','73','241'
'2025-01-07T02:07:52.416808+04:00','33','33','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:07:52.416808+04:00','33','33','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:07:55.464732+04:00','25','33','Ethernet','0','0'
'2025-01-07T02:07:55.464732+04:00','25','33','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:07:55.465820+04:00','25','33','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:07:55.465820+04:00','25','33','Беспроводнаясеть','37','44'
'2025-01-07T02:07:55.465820+04:00','25','33','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:07:55.465820+04:00','25','33','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:07:58.489091+04:00','10','33','Ethernet','0','0'
'2025-01-07T02:07:58.489091+04:00','10','33','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:07:58.489091+04:00','10','33','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:07:58.489091+04:00','10','33','Беспроводнаясеть','0','153'
'2025-01-07T02:07:58.489091+04:00','10','33','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:07:58.489091+04:00','10','33','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:08:01.510381+04:00','21','33','Ethernet','0','0'
'2025-01-07T02:08:01.510381+04:00','21','33','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:08:01.510381+04:00','21','33','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:08:01.510381+04:00','21','33','Беспроводнаясеть','1351','476'
'2025-01-07T02:08:01.510381+04:00','21','33','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:08:01.510381+04:00','21','33','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:08:04.561360+04:00','28','34','Ethernet','0','0'
'2025-01-07T02:08:04.561360+04:00','28','34','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:08:04.561360+04:00','28','34','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:08:04.561360+04:00','28','34','Беспроводнаясеть','18','117'
'2025-01-07T02:08:04.561360+04:00','28','34','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:08:04.561360+04:00','28','34','LoopbackPseudo-Interface1','0','0'
'2025-01-07T02:08:07.585582+04:00','22','33','Ethernet','0','0'
'2025-01-07T02:08:07.585582+04:00','22','33','Подключениеполокальнойсети*9','0','0'
'2025-01-07T02:08:07.585582+04:00','22','33','Подключениеполокальнойсети*10','0','0'
'2025-01-07T02:08:07.585582+04:00','22','33','Беспроводнаясеть','73','240'
'2025-01-07T02:08:07.585582+04:00','22','33','СетевоеподключениеBluetooth','0','0'
'2025-01-07T02:08:07.585582+04:00','22','33','LoopbackPseudo-Interface1','0','0'
'2025-01-08T20:20:09.707840+04:00','14','42','Ethernet','0','0'
